101,1395,4257,6219,2311,413,85,26,16,5,1,0,0,0,1
ヒ
ド
テ
キ
ゴ
ハ
セ
エ
ト
キ
コ
シ
ヒ
チ
ミ
ジ
ト
ユ
ク
ケ
ハ
ナ
ミ
バ
チ
サ
シ
シ
ミ
ズ
ヨ
フ
ザ
ス
ネ
シ
ビ
イ
イ
タ
キ
ガ
ワ
ノ
ホ
ヒ
ト
イ
リ
ヤ
ガ
カ
カ
オ
ク
ス
ハ
キ
ギ
ク
チ
リ
マ
ギ
メ
ニ
ジ
ゼ
ヘ
ヒ
ケ
ヒ
ジ
シ
イ
ネ
フ
ト
ロ
ホ
グ
キ
フ
ヒ
ヒ
モ
セ
ウ
ジ
キ
ウ
ホ
コ
イ
モ
イ
ミ
カ
ゴ
キ
0
ヒト
モノ
ホウ
トキ
イマ
マエ
ウチ
ウエ
イエ
ミナ
マン
カオ
サキ
コエ
シタ
ハハ
ミセ
コロ
イミ
クチ
チチ
ツギ
ヘヤ
カゼ
ソト
ミズ
ヨル
ガワ
クニ
イロ
ミチ
アシ
ヤマ
ミミ
イヌ
サケ
ウミ
エキ
アニ
アス
ヨコ
ハン
ダイ
マド
ネコ
ミギ
ハナ
ドア
オジ
カワ
アネ
ソラ
カミ
フク
ナツ
ウタ
バア
ユキ
バス
ハナ
ムラ
ハコ
アメ
クロ
イス
ジイ
オバ
ゴゴ
シラ
キタ
ハル
フロ
パン
ヘン
ニワ
フユ
ヒル
ニク
ハシ
アキ
ヒマ
トリ
アカ
カギ
ヘタ
モン
ニシ
カシ
クツ
バン
アオ
カク
カゼ
サラ
チズ
イケ
ペン
ケサ
シオ
カサ
ハシ
アメ
タテ
コト
タメ
ワケ
ママ
ハズ
ベツ
オト
ダメ
ムリ
テン
クビ
カイ
ツマ
ユメ
シキ
ケン
フネ
ヘン
セキ
ウデ
ユビ
ウソ
カミ
ジコ
カベ
ウラ
イカ
イシ
セワ
モリ
ビル
ネツ
ノド
ムシ
ケガ
ベイ
ホシ
クサ
クモ
ゴミ
タク
ルス
ソボ
ミソ
エダ
イト
ガス
ソフ
スミ
パパ
スナ
ヒゲ
タナ
ベル
サカ
レジ
カジ
スリ
キヌ
チリ
トモ
ナマ
ヤツ
モト
オク
ジツ
オヤ
カン
ナシ
バカ
セイ
ムネ
サイ
ジキ
チエ
モジ
カタ
コシ
ソノ
ホウ
ヤク
ケン
メン
ハラ
グン
カタ
マル
タダ
ウマ
シロ
テキ
カコ
レイ
マチ
イキ
チャ
ラク
クセ
ハダ
ジム
オウ
アナ
ユカ
イリ
トチ
ムシ
ツネ
クミ
ママ
イタ
マン
キズ
ワン
アイ
ガク
イン
ハン
ジコ
プロ
カミ
アセ
ワキ
イチ
ヌシ
ムダ
ユエ
ヘイ
キミ
ソコ
エン
ナカ
マイ
レイ
キー
ラン
ナミ
ツチ
バー
タビ
チカ
タマ
ヤミ
シリ
ヒザ
カゲ
テツ
ビン
カチ
ロン
トシ
リツ
ドウ
ホゴ
ブン
キジ
キソ
セツ
ゼイ
ツミ
シジ
ギム
サイ
イジ
キボ
ハツ
カリ
ゾウ
コウ
アク
テン
イシ
タイ
ヒビ
オン
ミン
フシ
カー
ホネ
ヒメ
コイ
ソウ
オニ
オビ
ハシ
ネン
アン
ブジ
イワ
カゲ
イゴ
グン
コヤ
ジョ
サク
セイ
オブ
カブ
ヨメ
ケン
コナ
ノウ
キキ
イシ
ツー
チイ
ハン
ナミ
ノー
カク
ヨウ
イシ
アミ
イト
マゴ
ボウ
シタ
ケン
メモ
ビン
スジ
ツメ
ジチ
ブシ
ムネ
サト
ハバ
トク
デー
ウン
ボウ
ミス
チク
カン
オリ
グン
マネ
アト
ナベ
キス
カワ
ヤネ
フタ
ホオ
エサ
ブキ
ブカ
ツユ
サル
イキ
ヤド
ウシ
ソン
ガラ
ゴム
ナゾ
ワザ
ヌノ
サク
ボウ
ヘビ
ハカ
シキ
トイ
トウ
レツ
ジン
ソチ
アゴ
メシ
ツー
イギ
ヒフ
シジ
ワク
ガン
ハイ
クラ
ハリ
アシ
トメ
コツ
トラ
オフ
ツリ
マツ
カジ
ネタ
タニ
ケイ
クマ
トリ
ココ
ギン
イジ
デシ
セイ
カイ
ヨソ
フダ
キチ
リジ
ワン
ヨビ
ラブ
リン
バイ
ヒモ
ハデ
アン
ベン
カメ
シー
テマ
ツウ
サギ
オカ
ハン
アテ
トモ
シワ
フン
ハネ
カタ
サタ
ハテ
イワ
ウム
タマ
トウ
ハタ
フデ
ドク
ドロ
スキ
ヒキ
ブタ
タケ
バラ
ソウ
コウ
フイ
アル
ダシ
バン
ツボ
シヤ
モチ
ハジ
セン
カシ
ヌキ
ミニ
マユ
イド
キキ
セイ
キン
カゴ
チチ
カナ
トミ
タキ
ヤリ
ジク
カキ
シン
イモ
テイ
キジ
ウメ
エキ
カイ
シゴ
キチ
メン
キク
ゲカ
ガキ
スシ
ムチ
シオ
シミ
オス
キリ
サン
エビ
ゲキ
ノウ
キフ
ソデ
カグ
ボン
チジ
ケン
アイ
パス
コウ
ナワ
ムレ
ボウ
メン
ホジ
マメ
ワリ
クモ
バケ
ゴー
ヨチ
オア
マチ
ヨミ
グチ
タテ
スソ
ハマ
オキ
ヘイ
ツド
ギリ
アワ
ゼン
ピン
ユー
ナン
カネ
ヨク
イマ
ミゾ
レイ
ワラ
ケア
テン
タテ
フリ
フボ
チョ
アリ
プチ
カニ
ヘア
ラン
イキ
ウチ
ジミ
ログ
キグ
カマ
ハイ
ツボ
バン
モト
ツブ
キモ
ゾウ
モモ
ハネ
タケ
オチ
ラン
タバ
イカ
ボシ
ゾク
オツ
ミキ
クギ
ダン
ツエ
ワビ
ニセ
ハチ
ハメ
スギ
シサ
ヒナ
ケチ
カク
マク
ヒジ
ゲイ
ホリ
ゲン
エミ
ホド
カイ
ボス
セキ
ギボ
スト
エリ
サオ
メス
ビザ
ハム
シカ
ナス
デキ
シテ
キリ
ベニ
タコ
テロ
セミ
ガカ
カン
カエ
ゼキ
カス
トモ
リク
ゴマ
ゴク
マタ
スミ
バツ
ノリ
カビ
カラ
ウズ
ガケ
ロジ
シマ
クレ
ロー
コウ
ヨイ
ムギ
ツナ
ツヤ
サイ
ヒコ
デモ
ユミ
マヒ
ゲタ
ノリ
ルー
ミチ
フカ
パー
ヌマ
マス
ナキ
キギ
ケイ
トホ
ムチ
ノリ
ボロ
オン
シシ
ガイ
ハイ
クリ
クリ
ワン
ズレ
ゼン
クシ
ウケ
クズ
タチ
ホウ
サム
サイ
ツバ
ゲン
ツカ
コウ
カユ
ブケ
セル
オイ
ソシ
ミサ
ゲリ
ロム
ジカ
ハレ
マン
ゼン
オシ
ニジ
ボケ
ワナ
タカ
セン
ツヤ
テル
カモ
カリ
フエ
ハト
アナ
ヘソ
ヨキ
ノウ
ギフ
タイ
ボチ
ネジ
マケ
モリ
ドウ
ナシ
リス
スズ
ラン
イキ
ヨシ
セキ
リア
セイ
サブ
サキ
フカ
ソク
ハン
ゾウ
ハチ
サビ
ツル
メイ
ジガ
ワカ
ツツ
ラチ
オケ
ノン
ハル
フカ
ヨギ
トク
コト
キシ
キグ
ウツ
カシ
シキ
ユウ
ギシ
カイ
サケ
ムコ
ダイ
ドテ
タケ
クイ
フシ
コウ
イネ
ノビ
シカ
ドマ
アダ
アケ
ユレ
タグ
キシ
シバ
ガム
フチ
パイ
クシ
ウラ
ペア
コマ
サワ
ヅメ
カブ
カキ
ヨシ
コイ
ドウ
マク
カワ
ベイ
ホモ
サバ
ゴウ
エコ
シブ
ザル
ピザ
キヨ
スミ
コイ
ネギ
ナレ
クワ
オイ
ジギ
カシ
ゲイ
アマ
コマ
クゲ
キバ
ホサ
デン
フヨ
マイ
ロウ
ドウ
メド
デブ
キバ
フウ
ニン
キソ
ホリ
ノベ
ライ
コウ
ジフ
セメ
ハブ
タチ
オリ
ホラ
ハエ
ヤシ
チビ
サヤ
セイ
ソリ
ラム
リシ
シン
セジ
ロゴ
コウ
ワシ
コテ
アシ
ユゲ
シュ
ツユ
フジ
クキ
ヒダ
スネ
カケ
ジビ
モレ
カン
ヤギ
シン
コケ
シイ
ソメ
ポロ
ノミ
リカ
サシ
セン
チン
ツル
アザ
コク
ピル
モン
ギシ
ゴウ
ブリ
コジ
ソバ
タブ
キド
ダム
ヤブ
パア
ブス
ジョ
ナエ
チツ
クジ
ヘリ
トキ
アユ
アカ
ブル
アサ
トク
カサ
テイ
フキ
ツタ
コン
ヒユ
ハク
フビ
ミツ
タキ
アゲ
ダニ
ゲン
ミエ
ヒビ
コン
コム
ハキ
ツユ
カキ
ウバ
サギ
カキ
プレ
カゴ
イギ
ムク
ジヒ
ビス
ユウ
セメ
トウ
フク
タリ
ポリ
サジ
レス
ビラ
カブ
トゲ
ジキ
ゼミ
トレ
カリ
ロウ
キメ
カイ
ウス
ザコ
テン
ソロ
ヘラ
サシ
オノ
トビ
アド
サメ
アク
ゾク
キカ
ササ
ケツ
フグ
カヤ
ヌリ
チク
サイ
カム
コア
マグ
ノブ
ドク
ギジ
ヒゴ
ミコ
ジゴ
テコ
ワレ
ブイ
リツ
ナゲ
ウス
ゴウ
メイ
エロ
シメ
トウ
ソー
エキ
チユ
メガ
セン
ルリ
クラ
ギジ
ロウ
スリ
ユリ
ガシ
ヒシ
ハン
ガソ
セリ
バグ
イソ
サイ
カテ
テレ
サル
コジ
クリ
タン
カイ
カジ
ユズ
レア
コウ
コブ
シモ
キト
ソヤ
ヌカ
マス
ルフ
カン
コリ
コネ
ノミ
キガ
ナム
オネ
ビミ
カテ
ヒビ
ラチ
ジキ
レス
ラフ
ウエ
シキ
ウキ
ヤユ
キン
ナチ
マク
ハク
ハタ
ロス
メタ
トリ
イブ
ホケ
シシ
バツ
パブ
ウシ
ウミ
ハゲ
モモ
カマ
キイ
ブナ
ゲザ
ヨチ
アジ
ナダ
ボツ
コジ
スデ
ホレ
ツメ
タガ
ゴビ
ワン
ジヒ
モヤ
アン
シシ
ケリ
マリ
コケ
ジサ
ヒケ
エシ
クイ
カソ
ノラ
タン
アイ
カン
キカ
ホシ
チン
ユア
コジ
タコ
ハス
コシ
ロウ
フナ
ソウ
トビ
タツ
ゴサ
デマ
ペイ
キョ
キロ
キネ
ムジ
イボ
タイ
セキ
ズル
メス
エゴ
ビリ
ハレ
シー
タメ
ロバ
ロケ
ヒレ
ドキ
カシ
トロ
デコ
モギ
ヨセ
ソチ
ナヤ
タシ
スス
ダダ
モウ
ムキ
エラ
ノシ
エキ
ハブ
ビカ
ツバ
マゲ
ムキ
ムガ
ズイ
ダハ
ヤボ
ワシ
カマ
キヒ
ホコ
ネオ
セリ
クン
ケサ
キビ
アマ
ソウ
ホボ
ヘマ
レイ
ゴク
チシ
ジジ
サス
ハゲ
ロカ
トン
ザン
デス
ツツ
ケシ
コウ
ジダ
マキ
タラ
ヨイ
ギヤ
コイ
ニゲ
ヨカ
カミ
ベア
ソウ
フチ
バチ
マカ
コウ
シリ
タビ
ツギ
ツゲ
ジカ
フカ
トビ
アゼ
ゴク
イボ
ビタ
キジ
ムシ
ケツ
ナタ
コギ
ヒヤ
ゴロ
ケン
クワ
セキ
パチ
イゴ
カシ
レイ
ツチ
ドジ
ウニ
マゴ
カシ
テク
エズ
ウネ
フセ
シキ
スパ
カゴ
ダン
ギブ
ネガ
ゲン
ジタ
キョ
コビ
クシ
クロ
ベタ
リコ
アマ
ムイ
ブイ
チリ
ジガ
メカ
ケウ
ワニ
ゴロ
アワ
ウジ
ゴキ
イフ
ナラ
ウハ
イカ
イド
トロ
ババ
アキ
リブ
フシ
カヒ
シソ
カタ
ヒツ
ツキ
シキ
イン
ホゴ
ジン
ゴイ
ケツ
ユウ
ホメ
ロク
エト
ベラ
ガン
コブ
タケ
ヌレ
コウ
シカ
シジ
ヒゲ
エツ
ゲス
ヒヒ
カト
カン
ヒギ
ジキ
ゴザ
クズ
ブグ
カキ
トウ
ボキ
ダン
ダン
フジ
ミノ
カイ
モミ
レズ
オウ
マナ
シソ
オヤ
ソジ
ミケ
フワ
シク
イキ
サヤ
ハン
フキ
ヤグ
ヘン
ケン
イシ
ジブ
レフ
ロジ
ジキ
シゴ
ジン
チカ
ジキ
セン
シツ
ハネ
スズ
デラ
ルビ
ビク
ムキ
アミ
ヤエ
ゴケ
ヤジ
アバ
イム
ワカ
サイ
カヤ
モリ
ムゲ
ハゼ
アポ
ミス
ユシ
ゴン
エン
トク
カシ
カン
ゲン
ミヨ
ハス
イテ
キカ
キミ
カリ
パー
ナリ
コジ
サハ
プリ
パイ
グズ
コゲ
シキ
エツ
タク
ガン
リフ
ニス
アユ
ウミ
セン
クダ
ソツ
チン
シト
カサ
トカ
シト
ハケ
キョ
イン
カセ
ネリ
プラ
キリ
シケ
キエ
モア
サビ
ラム
シザ
ホラ
キト
ヘイ
ヒガ
フジ
ホロ
ジキ
ラボ
ピン
チュウ
トコロ
ジブン
ハナシ
ジカン
オトコ
コドモ
オンナ
フタリ
ヒトリ
シゴト
コトバ
デンワ
アタマ
キョウ
ナマエ
テレビ
チカク
カゾク
ホテル
ゼンブ
キノウ
ウシロ
エイガ
クスリ
トナリ
エイゴ
タバコ
オトナ
ゲンキ
コトシ
ムコウ
ヒダリ
キライ
カテイ
テガミ
サカナ
イシャ
ベッド
ゴメン
ザッシ
オナカ
ボール
トイレ
ソウジ
デンキ
ゴハン
ゴゼン
ニモツ
ヒガシ
コピー
トケイ
ツクエ
ベンリ
タマゴ
ノート
カメラ
ミドリ
シャツ
ミナミ
ハジメ
ロウカ
クラス
メガネ
テープ
ラジオ
サンポ
ペット
ドヨウ
ヤサイ
セイト
コート
ボタン
サクヤ
カレー
テンキ
カンジ
カップ
サイフ
テスト
ボウシ
ズボン
キッサ
ナイフ
サトウ
ハガキ
コップ
カバン
プール
ポスト
キイロ
ギター
キップ
デグチ
ウワギ
ジショ
キッテ
バター
マッチ
カヨウ
セビロ
クモリ
カビン
ヤオヤ
ジビキ
バアイ
アイダ
キモチ
トオリ
ココロ
フツウ
チカラ
バショ
カタチ
イガイ
リユウ
ムカシ
ムスメ
セカイ
サイゴ
ツモリ
ジダイ
コンド
キャク
オット
マワリ
リヨウ
ムスコ
ヒカリ
キュウ
イケン
ヨテイ
キブン
ソフト
ニオイ
タイプ
カワリ
シカタ
キケン
ヘンジ
ジユウ
ツゴウ
ヨウイ
コタエ
ネダン
カイワ
クウキ
ガラス
ケンカ
グアイ
ヒョウ
セナカ
オカゲ
シュミ
フトン
キカイ
シケン
カエリ
ジャマ
セイジ
ヤスミ
レキシ
タタミ
トオク
アソビ
マンガ
イナイ
ドウグ
ヒルマ
キセツ
イナカ
キカイ
シアイ
ヨヤク
コンヤ
ブンカ
キモノ
スーツ
ミヤゲ
イワイ
ケーキ
ジョウ
シタギ
パート
カイギ
カガク
ピアノ
ミマイ
キソク
ユビワ
シミン
ミナト
シタク
チソウ
ヨウジ
フベン
ケシキ
ジシン
ニッキ
サラダ
イガク
カナイ
テニス
ブドウ
ウリバ
コウギ
コトリ
ハナミ
キシャ
ジテン
モメン
ジャム
ガクブ
トコヤ
ネボウ
アイテ
スベテ
カンジ
チガイ
スガタ
テイド
イゼン
アタリ
シヨウ
ブブン
メール
オモイ
ホケン
ヨウス
フアン
ジシン
コジン
チナミ
ギャク
タガイ
ジケン
シゼン
ケッカ
リカイ
キョク
コウカ
カッテ
フクロ
カギリ
ドウジ
イシキ
カード
フシギ
フウフ
キオク
キホン
ジジツ
キボウ
ワライ
シダイ
サイト
キョク
ジドウ
キョリ
タニン
シヨウ
ホーム
ハジメ
ジタイ
トウジ
ダンナ
フダン
ナミダ
タイド
ゲーム
ネット
ウツワ
ニンキ
ナカマ
ウゴキ
レベル
ジシン
ケンサ
キカン
ガマン
イクサ
ヒタイ
オオク
キノウ
ジュウ
タチバ
リョウ
ギモン
イノチ
サンカ
イチブ
カンリ
キタイ
ドウロ
ファン
ガメン
ヒガイ
カカク
ゼンゴ
ホゾン
アップ
ウワサ
ジタク
クロウ
イチジ
チイキ
サイズ
シセン
ジョシ
ビール
ミョウ
ワダイ
イライ
ビデオ
コンゴ
ケース
セケン
コウイ
ハケン
チシキ
セイリ
ヘンカ
チホウ
ジッカ
ヒコウ
モンク
ヨユウ
データ
サユウ
イドウ
キロク
エガオ
リコン
オヤジ
シカク
ゴラン
ケイジ
ガゾウ
ジテン
シュウ
ドラマ
カクゴ
イタミ
トタン
ホンキ
フメイ
コノミ
オワリ
ゲンバ
ヘイキ
フジン
ジテン
ヤシキ
シュフ
イハン
ナガレ
キサイ
グタイ
シュギ
セイド
セイキ
セイフ
ソシキ
コッカ
ショウ
キカン
ヒカク
ジョウ
シドウ
シハイ
イイン
ショリ
ハンイ
イコウ
ツクリ
フタン
ヒハン
カイシ
シテキ
アタイ
リエキ
キテイ
フソク
モデル
シセイ
ナイブ
シセツ
カショ
ヒテイ
シソウ
イライ
ヨソウ
ヒヨウ
クラブ
センゴ
シテイ
ジッシ
スウジ
ショク
リロン
タンイ
ケンリ
ヒミツ
キュウ
タスウ
ショキ
フマン
ショク
シンリ
セイリ
イカリ
フジン
キンシ
カテイ
キシャ
ナカバ
ヨウソ
ギロン
チーム
キンム
シュウ
ナカミ
ジモト
キョヒ
ブンヤ
ライン
トップ
セダイ
リソウ
ジタイ
ノコリ
アサヒ
カンゴ
カゲン
コテイ
セイビ
トクイ
ジサツ
ミライ
タイム
サヨウ
ミギテ
ベスト
チュウ
セット
サベツ
テーマ
イッキ
ギョウ
シキン
ハカイ
ホノオ
クベツ
バック
シゲキ
ブタイ
カダイ
ハイゴ
ゲンゴ
バメン
ゾウカ
バクフ
ネガイ
ツイデ
オノレ
セッチ
ソウサ
ケイカ
サクラ
トビラ
ハシラ
フリー
アブラ
シホン
クラシ
シエン
コウジ
キネン
シート
カクホ
ワガヤ
クフウ
ユウキ
ハカセ
キセイ
ヘイワ
ソクド
コース
テイキ
ジュツ
ウマレ
フコウ
テイギ
マーク
ソウサ
キゲン
ハタケ
テスウ
シタイ
イッチ
ネンド
ルール
シコウ
ダンシ
ヨナカ
ソウゴ
ゾンジ
シボウ
ゲンチ
テイカ
ミブン
ホンブ
キョカ
プラス
ベンゴ
ケハイ
テイシ
ダイリ
モヨウ
ツカイ
カオリ
ビジン
オソレ
ジュン
リュウ
アカリ
ニガテ
ヨサン
オヤコ
ドウサ
タイホ
キコク
ギイン
フキン
ジマン
コノヨ
バッグ
ハッキ
カカリ
デアイ
ギセイ
ナヤミ
ロンリ
ロック
ワイン
テマエ
デンシ
コダイ
デイリ
カクチ
パワー
ハウス
ジコク
ジメン
ハアク
セイカ
マツリ
ショー
チジン
アンド
ローン
